SaleDate,SalesID,LineID,CatNum,ProductID,ProductPrice,Quantity,UnitOfMeasure,OnHandQuantity,NumOfSupplier,CustomerID,Country
20150124,ICG_133557,8,X01,-1,0,0,PCS,0,,IT04,Indonesia
20150124,ICG_133558,2,PPDR,30347,120,2,COIL,100,2,SS26,Singapore
20150126,ICG_133559,2,SPL3,45132,4.8,360,SPL,0,2,IA14,Indonesia
20150126,ICG_133559,3,AST,41533,110,2,PKT,100,1,IA14,Indonesia
20150126,ICG_133559,4,AST,41534,110,2,PKT,150,1,IA14,Indonesia
20150126,ICG_133559,5,X01,-1,0,0,PCS,0,,IA14,Indonesia
20150126,ICG_133561,2,F,40265,0.06,14400,PCS,0,1,IT08,Indonesia
20150126,ICG_133562,2,M028,46144,9.5,105,PCS,0,1,IL09,Indonesia
20150126,ICG_133562,3,PETB,44039,4.6,1,BALE,0,,IL09,Indonesia
20150126,ICG_133562,4,PETB,30304,4.6,2,BALE,20,,IL09,Indonesia
20150126,ICG_133562,5,F,40265,0.06,10800,PCS,0,1,IL09,Indonesia
20150126,ICG_133562,6,X01,-1,0,0,PCS,0,,IL09,Indonesia
20150127,ICG_133560,2,AST,41535,110,1,PKT,150,1,IS05,Indonesia
20150127,ICG_133560,3,PR06,43839,2.5,12,COIL,1000,1,IS05,Indonesia
20150127,ICG_133560,4,P30,46545,4.2,1,PCS,0,1,IS05,Indonesia
20150127,ICG_133560,5,X01,-1,0,0,PCS,0,,IS05,Indonesia
20150128,ICG_133563,2,PB,46094,6.8,130,PCS,200,1,IA14,Indonesia
20150128,ICG_133564,2,PR06,43839,2.5,120,COIL,1000,1,IT12,Indonesia
20150128,ICG_133564,3,PR10,43838,2.5,30,COIL,600,1,IT12,Indonesia
20150128,ICG_133564,4,PPMR,40049,4.6,4,COIL,0,2,IT12,Indonesia
20150128,ICG_133564,5,PPMR,40051,4.6,2,COIL,0,2,IT12,Indonesia
20150128,ICG_133564,6,X01,-1,0,0,PCS,0,,IT12,Indonesia
20150128,ICG_133565,2,MH,10126,10.5,500,MIL,0,2,MS10,Malaysia
20150129,ICG_133568,2,PR04,30262,2.55,300,COIL,5000,1,IL12,Not Available
20150129,ICG_133568,3,X01,-1,128,1,PCS,0,,IL12,Not Available
20150129,ICG_133569,2,PR04,30262,2.5,600,COIL,5000,1,IT23,Indonesia
20150129,ICG_133569,3,PR06,43839,2.5,480,COIL,1000,1,IT23,Indonesia
20150129,ICG_133569,4,PR07,10394,2.5,400,COIL,1200,1,IT23,Indonesia
20150129,ICG_133569,5,PR08,10401,2.5,160,COIL,1000,1,IT23,Indonesia
20150129,ICG_133569,6,PR09,44174,2.5,90,COIL,500,1,IT23,Indonesia
20150129,ICG_133569,7,PR10,43838,2.5,60,COIL,600,1,IT23,Indonesia
20150129,ICG_133569,8,PR12,43837,2.5,60,COIL,200,1,IT23,Indonesia
20150129,ICG_133569,9,PR14,30287,2.5,20,COIL,50,1,IT23,Indonesia
20150129,ICG_133569,10,PR16,40246,2.5,20,COIL,50,1,IT23,Indonesia
20150129,ICG_133569,11,PPDR,40725,4.2,270,COIL,500,2,IT23,Indonesia
20150129,ICG_133569,12,PPDR,40727,3.4,360,COIL,500,2,IT23,Indonesia
20150129,ICG_133569,13,PPDR,40737,3.4,160,COIL,300,2,IT23,Indonesia
20150129,ICG_133569,14,PPDR,41653,3.4,80,COIL,250,2,IT23,Indonesia
20150129,ICG_133569,15,PPDR,30053,3.4,40,COIL,200,2,IT23,Indonesia
20150129,ICG_133569,16,PPDR,40728,3.4,60,COIL,150,2,IT23,Indonesia
20150129,ICG_133569,17,PPDR,30054,3.4,5,COIL,40,2,IT23,Indonesia
20150129,ICG_133569,18,PPDR,30055,3.4,5,COIL,15,2,IT23,Indonesia
20150129,ICG_133569,19,X01,-1,128,1,PCS,0,,IT23,Indonesia
20150129,ICG_133571,2,PETB,10644,4.9,3,BALE,20,1,IS05,Indonesia
20150129,ICG_133572,2,M020P,45767,11.2,12,PCS,0,1,IK11,Indonesia
20150129,ICG_133572,3,PR09,40371,4.8,3,COIL,0,1,IK11,Indonesia
20150129,ICG_133572,4,PR10,41141,4.5,6,COIL,0,2,IK11,Indonesia
20150129,ICG_133572,5,X01,-1,0,0,PCS,0,,IK11,Indonesia
20150130,ICG_133566,2,PR04,30262,2.5,90,COIL,5000,1,IT26,Not Available
20150130,ICG_133566,3,PR05,45935,2.6,100,COIL,0,1,IT26,Not Available
20150130,ICG_133566,4,M023,46178,10.7,50,PCS,0,1,IT26,Not Available
20150130,ICG_133566,5,SPL2,43937,4.8,160,SPL,0,2,IT26,Not Available
20150130,ICG_133566,6,SPL2.5,43943,4.8,80,SPL,0,2,IT26,Not Available
20150130,ICG_133566,7,SPL2.5,45126,4.8,80,SPL,0,2,IT26,Not Available
20150130,ICG_133566,8,SPL2.5,45125,4.8,80,SPL,0,2,IT26,Not Available
20150130,ICG_133566,9,SPL3.5,45154,4.8,60,SPL,0,2,IT26,Not Available
20150130,ICG_133566,10,SPL3.5,45152,4.8,60,SPL,0,2,IT26,Not Available
20150131,ICG_133573,2,P6,45532,5.3,6,PCS,0,1,IT23,Indonesia
20150131,ICG_133573,3,P6,45533,4.7,60,PCS,0,1,IT23,Indonesia
20150131,ICG_133573,4,P6,45534,4.7,60,PCS,0,2,IT23,Indonesia
20150131,ICG_133573,5,P9,45538,4.5,40,PCS,0,1,IT23,Indonesia
20150131,ICG_133573,6,P9,45540,4.5,34,PCS,0,1,IT23,Indonesia
20150131,ICG_133573,7,PR01,30329,3.8,400,COIL,0,1,IT23,Indonesia
20150131,ICG_133573,8,PR01,40343,3.8,1200,COIL,0,1,IT23,Indonesia
20150131,ICG_133573,9,PR01,41332,3.8,400,COIL,0,1,IT23,Indonesia
20150131,ICG_133573,10,PR01,30329,3.8,1000,COIL,0,1,IT23,Indonesia
20150131,ICG_133573,11,PR01,40343,3.8,200,COIL,0,1,IT23,Indonesia
20150131,ICG_133573,12,PR02,45613,3.5,800,COIL,0,1,IT23,Indonesia
20150131,ICG_133573,13,PR02,45611,3.5,800,COIL,0,1,IT23,Indonesia
20150131,ICG_133573,14,PR02,45612,3.5,800,COIL,0,1,IT23,Indonesia
20150131,ICG_133573,15,PR02,45614,3.5,800,COIL,0,1,IT23,Indonesia
20150131,ICG_133573,16,PR02,45615,3.5,800,COIL,0,1,IT23,Indonesia
20150131,ICG_133573,17,PR02.5,45616,3.5,960,COIL,0,1,IT23,Indonesia
20150131,ICG_133573,18,PR02.5,45617,3.5,800,COIL,0,1,IT23,Indonesia
20150131,ICG_133573,19,PR02.5,45620,3.5,800,COIL,0,1,IT23,Indonesia
20150131,ICG_133573,20,PR02.5,45618,3.5,960,COIL,0,1,IT23,Indonesia
20150131,ICG_133573,21,PR02.5,45619,3.5,960,COIL,0,1,IT23,Indonesia
20150131,ICG_133573,22,PR03,45621,3.5,560,COIL,0,1,IT23,Indonesia
20150131,ICG_133573,23,PR03,45622,3.5,800,COIL,0,1,IT23,Indonesia
20150131,ICG_133573,24,PR03,45624,3.5,800,COIL,0,1,IT23,Indonesia
20150131,ICG_133573,25,PR03,45625,3.5,400,COIL,0,1,IT23,Indonesia
20150131,ICG_133573,26,PR03,45623,3.5,400,COIL,0,1,IT23,Indonesia
20150131,ICG_133573,27,M012,45052,6.7,255,PCS,0,1,IT23,Indonesia
20150131,ICG_133573,28,M012,45053,2.9,200,PCS,0,,IT23,Indonesia
20150131,ICG_133573,29,M015,45437,4.7,155,PCS,0,,IT23,Indonesia
20150131,ICG_133573,30,M015,45435,5.3,271,PCS,0,,IT23,Indonesia
20150131,ICG_133573,31,M015,45436,5,63,PCS,0,,IT23,Indonesia
20150131,ICG_133573,32,X01,-1,0,0,PCS,0,,IT23,Indonesia
20150202,ICG_133574,2,F,45869,0.08,6000,PCS,10000,2,IA092,Not Available
20150202,ICG_133574,3,X01,-1,0,0,PCS,0,,IA092,Not Available
20150202,ICG_133575,2,SPL3,45129,4.8,60,SPL,0,2,IT08,Indonesia
20150202,ICG_133575,3,SPL3,45130,4.8,120,SPL,0,2,IT08,Indonesia
20150202,ICG_133575,4,AST,41532,110,1,PKT,100,1,IT08,Indonesia
20150202,ICG_133575,5,AST,41533,110,1,PKT,100,1,IT08,Indonesia
20150202,ICG_133575,6,AST,41534,110,4,PKT,150,1,IT08,Indonesia
20150202,ICG_133575,7,AST,41535,110,2,PKT,150,1,IT08,Indonesia
20150202,ICG_133575,8,X01,-1,0,0,PCS,0,,IT08,Indonesia
20150202,ICG_133576,2,PB,41371,6.5,9,PCS,200,1,IL09,Indonesia
20150202,ICG_133576,3,PETB,10644,4.9,2,BALE,20,1,IL09,Indonesia
20150202,ICG_133576,4,X01,-1,0,0,PCS,0,,IL09,Indonesia
20150202,ICG_133577,2,PPDR,41653,3.4,16,COIL,250,2,IN04,Not Available
20150202,ICG_133577,3,WP,45875,28,24,PCS,60,1,IN04,Not Available
20150202,ICG_133577,4,FL,44954,2.3,30,PCS,200,1,IN04,Not Available
20150202,ICG_133577,5,FL,44955,2.3,45,PCS,300,1,IN04,Not Available
20150202,ICG_133577,6,FL,44956,2.3,25,PCS,300,1,IN04,Not Available
20150202,ICG_133577,7,ML,42597,280,1,PKT,0,1,IN04,Not Available
20150202,ICG_133577,8,X01,-1,0,0,PCS,0,,IN04,Not Available
20150202,ICG_133578,2,PN,45966,24.8,24,PCS,0,1,IJ01,Indonesia
20150202,ICG_133578,3,PN,45965,24.8,162,PCS,0,1,IJ01,Indonesia
20150202,ICG_133578,4,MLS,45376,11.4,100,SPL,0,1,IJ01,Indonesia
20150202,ICG_133578,5,NT,46039,11.4,200,SPL,0,1,IJ01,Indonesia
20150202,ICG_133578,6,NT,45377,11.4,200,SPL,0,1,IJ01,Indonesia
20150202,ICG_133578,7,NT,43053,11.4,600,SPL,0,1,IJ01,Indonesia
20150202,ICG_133578,8,CNO,40191,2.05,2000,PCS,0,1,IJ01,Indonesia
20150202,ICG_133578,9,SPL2,43937,4.7,560,SPL,0,2,IJ01,Indonesia
20150202,ICG_133578,10,SPL2,43936,4.7,400,SPL,0,2,IJ01,Indonesia
20150202,ICG_133578,11,SPL2,43934,4.7,800,SPL,0,2,IJ01,Indonesia
20150202,ICG_133578,12,SPL2,43938,4.7,800,SPL,0,2,IJ01,Indonesia
20150202,ICG_133578,13,SPL2,43935,4.7,800,SPL,0,2,IJ01,Indonesia
20150202,ICG_133578,14,SPL2.5,45126,4.7,1600,SPL,0,2,IJ01,Indonesia
20150202,ICG_133578,15,SPL2.5,45125,4.7,400,SPL,0,2,IJ01,Indonesia
20150202,ICG_133578,16,X01,-1,0,0,PCS,0,,IJ01,Indonesia
20150203,ICG_133579,2,P30,46545,4.2,1,PCS,0,1,IS05,Indonesia
20150203,ICG_133580,2,MLS,45852,1.2,192,SPL,0,1,IK11,Indonesia
20150203,ICG_133580,3,WP,40412,27,24,PCS,200,1,IK11,Indonesia
20150203,ICG_133580,4,NT,40386,6.1,100,SPL,0,1,IK11,Indonesia
20150203,ICG_133580,5,X01,-1,0,0,PCS,0,,IK11,Indonesia
20150203,ICG_133581,2,X01,-1,0,0,PCS,0,,IT22,Indonesia
20150203,ICG_133581,3,X01,-1,0,0,PCS,0,,IT22,Indonesia
20150203,ICG_133581,4,MLG,10002,3.91,50,BALE,0,1,IT22,Indonesia
20150203,ICG_133581,5,MLG,43342,3.91,50,BALE,0,1,IT22,Indonesia
20150203,ICG_133581,6,MLG,43634,3.91,50,BALE,0,1,IT22,Indonesia
20150203,ICG_133581,7,MLG,10134,3.91,25,BALE,0,1,IT22,Indonesia
20150203,ICG_133581,8,MLG,10044,3.91,50,BALE,0,1,IT22,Indonesia
20150203,ICG_133581,9,MLG,43639,4.12,26,BALE,0,1,IT22,Indonesia
20150203,ICG_133582,2,X01,-1,0,0,PCS,0,,IP06,Indonesia
20150203,ICG_133582,3,X01,-1,0,0,PCS,0,,IP06,Indonesia
20150203,ICG_133582,4,MLG,45755,27.85,54,BAG,0,1,IP06,Indonesia
20150203,ICG_133582,5,MLG,45186,27.85,12,BAG,0,1,IP06,Indonesia
20150203,ICG_133582,6,MLG,45753,26.95,30,BAG,0,1,IP06,Indonesia
20150203,ICG_133582,7,MLG,45019,24.26,60,BAG,0,1,IP06,Indonesia
20150203,ICG_133582,8,MLG,45020,23.45,120,BAG,0,1,IP06,Indonesia
20150203,ICG_133582,9,MLG,45188,22.64,240,BAG,0,1,IP06,Indonesia
20150203,ICG_133582,10,MLG,45752,21.83,300,BAG,0,1,IP06,Indonesia
20150203,ICG_133582,11,MLG,30197,21.83,120,BAG,0,1,IP06,Indonesia
20150203,ICG_133582,12,MLG,40660,21.83,300,BAG,0,1,IP06,Indonesia
20150203,ICG_133582,13,MLG,40898,21.83,300,BAG,0,1,IP06,Indonesia
20150203,ICG_133582,14,MLG,43316,21.83,120,BAG,0,1,IP06,Indonesia
20150203,ICG_133582,15,MLG,45191,21.36,360,BAG,0,1,IP06,Indonesia
20150203,ICG_133582,16,MLG,45559,21.36,120,BAG,0,1,IP06,Indonesia
20150203,ICG_133582,17,MLG,41451,21.36,1500,BAG,0,1,IP06,Indonesia
20150203,ICG_133582,18,MLG,40876,21.36,120,BAG,0,1,IP06,Indonesia
20150203,ICG_133582,19,MLG,41390,21.36,180,BAG,0,1,IP06,Indonesia
20150203,ICG_133582,20,X01,-1,500,1,PCS,0,,IP06,Indonesia
20150204,ICG_133583,2,NMCN,40912,41,2,PCS,0,2,SH14,Not Available
20150204,ICG_133583,3,NMCN,40911,37,2,PCS,0,2,SH14,Not Available
20150204,ICG_133583,4,NMCN,40914,59,3,PCS,0,2,SH14,Not Available
20150204,ICG_133583,5,NMCN,44240,57,2,PCS,0,2,SH14,Not Available
20150204,ICG_133583,6,NMCN,40931,65,2,PCS,0,2,SH14,Not Available
20150204,ICG_133583,7,X01,-1,0,0,PCS,0,,SH14,Not Available
20150204,ICG_133584,2,X01,-1,0,0,PCS,0,,IT22,Indonesia
20150204,ICG_133584,3,X01,-1,0,0,PCS,0,,IT22,Indonesia
20150204,ICG_133584,4,PMNR,30353,2.26,43,COIL,0,2,IT22,Indonesia
20150204,ICG_133584,5,PMNR,30354,2.26,60,COIL,0,2,IT22,Indonesia
20150204,ICG_133584,6,PMNR,40000,2.26,20,COIL,0,1,IT22,Indonesia
20150204,ICG_133584,7,PMNR,43631,2.26,2,COIL,0,2,IT22,Indonesia
20150204,ICG_133584,8,PMNR,44846,2.26,2,COIL,0,2,IT22,Indonesia
20150205,ICG_133585,2,PPDR,40737,3.4,8,COIL,300,2,IY03,Indonesia
20150205,ICG_133585,3,PPDR,40728,3.4,8,COIL,150,2,IY03,Indonesia
20150205,ICG_133585,4,PPDR,30347,3.4,2,COIL,100,2,IY03,Indonesia
20150205,ICG_133585,5,SPL3,45130,4.8,60,SPL,0,2,IY03,Indonesia
20150205,ICG_133585,6,MLS,45852,1.2,192,SPL,0,1,IY03,Indonesia
20150205,ICG_133585,7,PR04,30262,2.5,30,COIL,5000,1,IY03,Indonesia
20150205,ICG_133585,8,F,10074,0.08,6000,PCS,30000,1,IY03,Indonesia
20150205,ICG_133585,9,X01,-1,0,0,PCS,0,,IY03,Indonesia
20150205,ICG_133586,2,PETB,10644,4.9,1,BALE,20,1,IK11,Indonesia
20150205,ICG_133587,2,M025,46445,6.8,600,PCS,0,2,IL09,Indonesia
20150205,ICG_133587,3,PPDR,40737,3.4,16,COIL,300,2,IL09,Indonesia
20150205,ICG_133587,4,LEAD,10098,4.3,10,BALE,0,1,IL09,Indonesia
20150205,ICG_133587,5,X01,-1,0,0,PCS,0,,IL09,Indonesia
20150205,ICG_133588,2,AST,41533,80,20,PKT,100,1,IP07,Not Available
20150205,ICG_133588,3,AST,41534,80,140,PKT,150,1,IP07,Not Available
20150205,ICG_133588,4,AST,41536,80,10,PKT,100,1,IP07,Not Available
20150205,ICG_133588,5,AST,41534,80,10,PKT,150,1,IP07,Not Available
20150205,ICG_133588,6,AST,41532,80,10,PKT,100,1,IP07,Not Available
20150205,ICG_133588,7,FL,45530,2.7,500,PCS,200,1,IP07,Not Available
20150205,ICG_133588,8,FL,45578,2.7,500,PCS,200,1,IP07,Not Available
20150205,ICG_133588,9,FL,45579,2.7,500,PCS,200,1,IP07,Not Available
20150205,ICG_133588,10,X01,-1,0,0,PCS,0,,IP07,Not Available
20150205,ICG_133589,2,NN,46159,11.7,20,PCS,0,1,IG01,Indonesia
20150205,ICG_133589,3,NN,46425,11.7,8,PCS,0,1,IG01,Indonesia
20150205,ICG_133589,4,F,42732,0.03,5000,PCS,0,,IG01,Indonesia
20150205,ICG_133589,5,PPMR,40053,4.6,2,COIL,0,2,IG01,Indonesia
20150205,ICG_133589,6,PPDR,40725,4.2,27,COIL,500,2,IG01,Indonesia
20150205,ICG_133589,7,PPDR,30053,3.4,8,COIL,200,2,IG01,Indonesia
20150205,ICG_133589,8,PPDR,40728,3.4,8,COIL,150,2,IG01,Indonesia
20150205,ICG_133589,9,MLS,45852,1.2,192,SPL,0,1,IG01,Indonesia
20150205,ICG_133589,10,PR04,30239,4.8,20,COIL,0,3,IG01,Indonesia
20150205,ICG_133589,11,PR04,30195,4.8,20,COIL,0,2,IG01,Indonesia
20150205,ICG_133589,12,PR08,10401,2.5,16,COIL,1000,1,IG01,Indonesia
20150205,ICG_133589,13,PR10,43838,2.5,12,COIL,600,1,IG01,Indonesia
20150205,ICG_133589,14,PR12,43837,2.5,12,COIL,200,1,IG01,Indonesia
20150205,ICG_133589,15,PET1,41395,4.6,50,PKT,0,2,IG01,Indonesia
20150205,ICG_133589,16,PET1,41396,4.6,50,PKT,0,2,IG01,Indonesia
20150205,ICG_133589,17,PET1,42140,4.6,50,PKT,0,2,IG01,Indonesia
20150205,ICG_133589,18,FL,44953,2.1,50,PCS,500,1,IG01,Indonesia
20150205,ICG_133589,19,FL,44956,2.1,50,PCS,300,1,IG01,Indonesia
20150205,ICG_133589,20,FL,44884,2.1,30,PCS,500,1,IG01,Indonesia
20150205,ICG_133589,21,FL,44523,2.1,50,PCS,500,1,IG01,Indonesia
20150205,ICG_133589,22,FL,44886,2.1,20,PCS,500,1,IG01,Indonesia
20150205,ICG_133589,23,PN,41302,3.7,20,PCS,500,2,IG01,Indonesia
20150205,ICG_133589,24,PN,41303,3.7,20,PCS,500,2,IG01,Indonesia
20150205,ICG_133589,25,PN,41304,3.7,20,PCS,500,2,IG01,Indonesia
20150205,ICG_133589,26,NEE,43519,0.7,150,PCS,0,1,IG01,Indonesia
20150205,ICG_133589,27,NEE,43514,0.35,100,PCS,0,1,IG01,Indonesia
20150205,ICG_133589,28,NEE,43517,0.28,100,PCS,0,1,IG01,Indonesia
20150205,ICG_133589,29,NEE,43516,0.28,150,PCS,0,1,IG01,Indonesia
20150205,ICG_133589,30,NEE,44490,0.24,250,PCS,0,1,IG01,Indonesia
20150205,ICG_133589,31,NN,46425,11.7,8,PCS,0,1,IG01,Indonesia
20150205,ICG_133589,32,X01,-1,0,0,PCS,0,,IG01,Indonesia
20150206,ICG_133590,2,SN,40356,4.8,60,PCS,0,1,SK07,Singapore
20150206,ICG_133591,2,M020,42997,8.4,50,PCS,0,2,IT24,Not Available
20150206,ICG_133591,3,M020,42751,7.6,79,PCS,0,2,IT24,Not Available
20150206,ICG_133591,4,M018,45640,3.6,118,PCS,0,1,IT24,Not Available
20150206,ICG_133591,5,M023,45571,10.7,50,PCS,200,2,IT24,Not Available
20150206,ICG_133591,6,TN,40476,27,25,PCS,0,1,IT24,Not Available
20150206,ICG_133591,7,X01,-1,0,0,PCS,0,,IT24,Not Available
20150207,ICG_133592,2,PPDR,40737,3.3,400,COIL,300,2,IJ01,Indonesia
20150207,ICG_133592,3,M020P,46016,11.05,30,PCS,0,1,IJ01,Indonesia
20150207,ICG_133592,4,M020P,46657,11.05,20,PCS,0,1,IJ01,Indonesia
20150207,ICG_133592,5,X01,-1,0,0,PCS,0,,IJ01,Indonesia
20150207,ICG_133593,2,PB,46600,6.9,100,PCS,0,1,IK11,Indonesia
20150207,ICG_133593,3,M429,44060,26,200,PCS,0,2,IK11,Indonesia
20150207,ICG_133593,4,X01,-1,0,0,PCS,0,,IK11,Indonesia
20150209,ICG_133594,2,PR06,43839,2.55,120,COIL,1000,1,IP02,Indonesia
20150209,ICG_133594,3,PR07,10394,2.55,10,COIL,1200,1,IP02,Indonesia
20150209,ICG_133594,4,PR12,43837,2.55,16,COIL,200,1,IP02,Indonesia
20150209,ICG_133594,5,PR16,40246,2.55,6,COIL,50,1,IP02,Indonesia
20150209,ICG_133594,6,PR20,44591,2.55,2,COIL,55,1,IP02,Indonesia
20150209,ICG_133594,7,SPL3.5,45154,4.8,60,SPL,0,2,IP02,Indonesia
20150209,ICG_133594,8,SPL3.5,45152,4.8,60,SPL,0,2,IP02,Indonesia
20150209,ICG_133595,2,PR03,41419,2.9,42,COIL,0,1,IZ01,Indonesia
20150209,ICG_133596,2,M023,45641,10.5,210,PCS,0,2,IL09,Indonesia
20150209,ICG_133597,2,PR05,10379,3.2,20,COIL,2000,1,ST03,Singapore
20150210,ICG_133598,2,PMNR,45238,3.15,1,COIL,0,1,SQ03,Singapore
20150210,ICG_133599,2,M020P,46016,11.05,20,PCS,0,1,IJ01,Indonesia
20150210,ICG_133599,3,M020P,46355,11.05,30,PCS,0,1,IJ01,Indonesia
20150210,ICG_133599,4,CNO,40191,2.05,5000,PCS,0,1,IJ01,Indonesia
20150210,ICG_133599,5,X01,-1,0,0,PCS,0,,IJ01,Indonesia
20150211,ICG_133600,2,CNO,40191,2.05,3000,PCS,0,1,IJ01,Indonesia
20150211,ICG_133600,3,SP,45466,10.1,120,PCS,1,1,IJ01,Indonesia
20150211,ICG_133600,4,SP,45467,10.1,120,PCS,0,1,IJ01,Indonesia
20150211,ICG_133600,5,SP,45468,17.9,60,PCS,0,1,IJ01,Indonesia
20150211,ICG_133600,6,SP,45469,18.3,60,PCS,0,1,IJ01,Indonesia
20150211,ICG_133600,7,SP,45470,20.3,60,PCS,0,1,IJ01,Indonesia
20150211,ICG_133600,8,SP,45471,22.7,60,PCS,0,1,IJ01,Indonesia
20150211,ICG_133600,9,SP,45472,47.5,20,PCS,0,1,IJ01,Indonesia
20150211,ICG_133600,10,SP,45473,59.5,60,PCS,0,1,IJ01,Indonesia
20150211,ICG_133600,11,X01,-1,0,0,PCS,0,,IJ01,Indonesia
20150212,ICG_133601,2,M033,10411,14,80,PCS,0,1,IY03,Indonesia
20150212,ICG_133602,2,FL,41049,3.8,100,PCS,200,1,IK11,Indonesia
20150212,ICG_133603,2,M033,42267,10.7,40,PCS,0,2,IL09,Indonesia
20150212,ICG_133603,3,M080,44777,46,33,PCS,0,1,IL09,Indonesia
20150212,ICG_133603,4,M028,43278,9.5,80,PCS,2000,2,IL09,Indonesia
20150212,ICG_133603,5,PPDR,40727,3.4,12,COIL,500,2,IL09,Indonesia
20150212,ICG_133603,6,PR08,10401,2.5,40,COIL,1000,1,IL09,Indonesia
20150212,ICG_133603,7,WP,45894,6.5,15,PCS,50,1,IL09,Indonesia
20150212,ICG_133603,8,WP,40412,27,24,PCS,200,1,IL09,Indonesia
20150212,ICG_133603,9,X01,-1,0,0,PCS,0,,IL09,Indonesia
20150212,ICG_133604,2,KPR,10096,5.2,100,COIL,0,1,IT12,Indonesia
20150212,ICG_133604,3,KPR,10097,4.9,200,COIL,0,1,IT12,Indonesia
20150212,ICG_133604,4,KPR,41440,4.9,160,COIL,0,1,IT12,Indonesia
20150212,ICG_133604,5,KPR,41460,4.9,60,COIL,0,1,IT12,Indonesia
20150212,ICG_133604,6,PR04,30262,2.5,150,COIL,5000,1,IT12,Indonesia
20150212,ICG_133604,7,PR06,43839,2.5,60,COIL,1000,1,IT12,Indonesia
20150212,ICG_133604,8,PR10,43838,2.5,24,COIL,600,1,IT12,Indonesia
20150212,ICG_133604,9,NCN4,45821,29.39,8,PCS,0,1,IT12,Indonesia
20150212,ICG_133604,10,NCN4,30244,36.18,8,PCS,0,1,IT12,Indonesia
20150212,ICG_133604,11,NCN4,40766,40.64,8,PCS,0,1,IT12,Indonesia
20150212,ICG_133604,12,NCN4,10106,53.25,5,PCS,0,1,IT12,Indonesia
20150212,ICG_133604,13,BN,10006,22.5,48,BOX,0,2,IT12,Indonesia
20150212,ICG_133604,14,BN,10008,22.5,48,BOX,500,2,IT12,Indonesia
20150212,ICG_133604,15,PR05,10379,2.5,100,COIL,2000,1,IT12,Indonesia
20150212,ICG_133604,16,PR07,10394,2.5,100,COIL,1200,1,IT12,Indonesia
20150212,ICG_133604,17,PR08,10401,2.5,48,COIL,1000,1,IT12,Indonesia
20150212,ICG_133604,18,PR09,45930,2.5,30,COIL,0,1,IT12,Indonesia
20150212,ICG_133604,19,PET1,40153,4.8,100,PKT,1485,1,IT12,Indonesia
20150212,ICG_133604,20,PET1,40154,4.6,100,PKT,750,1,IT12,Indonesia
20150212,ICG_133604,21,PET1,40157,4.6,100,PKT,250,1,IT12,Indonesia
20150212,ICG_133604,22,PET1,40158,4.6,100,PKT,250,1,IT12,Indonesia
20150212,ICG_133604,23,PET1,41936,4.6,100,PKT,0,2,IT12,Indonesia
20150212,ICG_133604,24,X01,-1,0,0,PCS,0,,IT12,Indonesia
20150213,ICG_133605,2,X01,-1,0,0,PCS,0,,IT07,Indonesia
20150213,ICG_133605,3,X01,-1,0,0,PCS,0,,IT07,Indonesia
20150213,ICG_133605,4,SPT,42469,4.3,450,PKT,0,2,IT07,Indonesia
20150213,ICG_133605,5,PC.H.G.,41726,5.23,2,PCS,0,2,IT07,Indonesia
20150213,ICG_133605,6,PC.H.G.,40113,5.44,11,PCS,0,1,IT07,Indonesia
20150213,ICG_133605,7,PC.H.G.,41724,5.76,36,PCS,0,2,IT07,Indonesia
20150213,ICG_133605,8,SPT,42470,3.94,450,PKT,0,2,IT07,Indonesia
20150213,ICG_133605,9,SPT,41335,2,500,SPL,0,3,IT07,Indonesia
20150213,ICG_133605,10,SPT,42811,1.96,1000,SPL,0,2,IT07,Indonesia
20150213,ICG_133605,11,SPT,42810,2,970,SPL,0,2,IT07,Indonesia
20150213,ICG_133605,12,SPT,42884,1.96,1000,SPL,0,2,IT07,Indonesia
20150213,ICG_133605,13,SPT,46135,3.84,500,SPL,0,2,IT07,Indonesia
20150213,ICG_133605,14,SPT,42475,3.84,500,SPL,0,1,IT07,Indonesia
20150213,ICG_133605,15,SPT,42466,3.84,1050,SPL,0,2,IT07,Indonesia
20150213,ICG_133605,16,SPT,42467,3.84,994,SPL,0,2,IT07,Indonesia
20150213,ICG_133605,17,SPT,43072,3.84,500,SPL,0,2,IT07,Indonesia
20150213,ICG_133605,18,SPT,46658,3.84,500,BOB,0,1,IT07,Indonesia
20150213,ICG_133606,2,X01,-1,0,0,PCS,0,,IP03,Indonesia
20150213,ICG_133606,3,X01,-1,0,0,PCS,0,,IP03,Indonesia
20150213,ICG_133606,4,PTIMR,46553,4.51,1950,PKT,0,2,IP03,Indonesia
20150213,ICG_133606,5,PTIMR,41263,4.15,1000,PKT,0,3,IP03,Indonesia
20150213,ICG_133606,6,T.I.,46633,5.44,8,PCS,0,2,IP03,Indonesia
20150213,ICG_133606,7,T.I.,41698,6.35,78,PCS,0,2,IP03,Indonesia
20150213,ICG_133606,8,T.I.,41702,5.71,11,PCS,0,2,IP03,Indonesia
20150213,ICG_133606,9,T.I.,43114,5.44,20,PCS,0,1,IP03,Indonesia
20150213,ICG_133606,10,T.I.,43137,5.44,4,PCS,0,2,IP03,Indonesia
20150213,ICG_133607,2,ML,44947,6.8,80,BALE,80,2,SO05,Not Available
20150213,ICG_133608,2,MH,10126,4,1000,MIL,0,2,IS06,Indonesia
